POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,price,area,bedrooms,longitude,latitude,CITY_NAME
Dealer,0,1,3,BHK,1730.7692309999998,1,1,"Adajan,Surat",24.395822,78.989627,7200000.0,1730.7692309999998,3,24.395822,78.989627,Unknown
Dealer,0,0,2,BHK,1274.869616,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,6600000.0,1274.869616,2,12.96991,77.59796,Unknown
Dealer,0,0,1,BHK,550.0,1,1,"Brahmand,Lalitpur",24.69028,78.41889,5500000.0,550.0,1,24.69028,78.41889,Unknown
Owner,0,0,2,BHK,1210.165389,1,1,"Padur,Chennai",19.894104,102.136839,6000000.0,1210.165389,2,19.894104,102.136839,Unknown
Owner,0,0,3,BHK,1300.1383130000002,1,1,"Shyam Nagar,Kanpur",26.417963,80.365018,4700000.0,1300.1383130000002,3,26.417963,80.365018,Unknown
Dealer,0,0,4,BHK,4600.022439,1,1,"Hadapsar,Pune",18.49667,73.94167,41000000.0,4600.022439,4,18.49667,73.94167,Unknown
Owner,0,0,2,BHK,900.0321439999999,1,1,"Mahalakshmi Nagar,Indore",22.175748,75.582163,2800000.0,900.0321439999999,2,22.175748,75.582163,Unknown
Dealer,0,1,2,BHK,1165.286722,1,0,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,3800000.0,1165.286722,2,28.406388,77.342588,Unknown
Dealer,0,0,3,BHK,1500.0789519999998,1,1,"Balewadi,Pune",18.097689000000003,74.735239,19000000.0,1500.0789519999998,3,18.097689000000003,74.735239,Unknown
Owner,0,0,2,BHK,1000.0,1,1,"Kamrej,Surat",21.261999999999997,73.0477,1800000.0,1000.0,2,21.261999999999997,73.0477,Unknown
Dealer,0,0,2,BHK,800.0,1,1,"Mangadu,Chennai",13.034709,80.105584,3200000.0,800.0,2,13.034709,80.105584,Unknown
Owner,0,0,2,BHK,1100.0,1,1,"Brookefield,Bangalore",12.9657,77.7188,5500000.0,1100.0,2,12.9657,77.7188,Unknown
Owner,0,0,3,BHK,1230.149855,1,1,"Thakurpukur,Kolkata",22.461348,88.318428,5500000.0,1230.149855,3,22.461348,88.318428,Unknown
Owner,0,0,2,BHK,1349.948079,1,1,"Subhash Chowk, Portryne Mall Road,Dalhousie",28.478337,77.092831,6500000.0,1349.948079,2,28.478337,77.092831,Unknown
Dealer,0,0,2,BHK,1080.080235,1,1,"Roadpali,Lalitpur",24.69028,78.41889,7000000.0,1080.080235,2,24.69028,78.41889,Unknown
Dealer,0,0,2,BHK,1156.58363,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,13000000.0,1156.58363,2,24.69028,78.41889,Unknown
Owner,0,0,2,BHK,899.9742864,1,1,"Chinsurah,Kolkata",22.8877,88.3967,3500000.0,899.9742864,2,22.8877,88.3967,Unknown
Dealer,0,1,2,BHK,910.0455023,1,1,"Malad (West),Maharashtra",19.1849,72.8347,13000000.0,910.0455023,2,19.1849,72.8347,Unknown
Owner,0,0,2,BHK,830.1404852999999,1,1,"Pimpri,Pune",18.61862,73.80373,3900000.0,830.1404852999999,2,18.61862,73.80373,Unknown
Dealer,0,0,2,BHK,1330.008313,1,1,"Seawoods,Mumbai",19.015277,73.01838199999999,24000000.0,1330.008313,2,19.015277,73.01838199999999,Unknown
Owner,0,0,2,BHK,1500.0,1,1,"Junwani,Bhilai",21.201983,81.374348,1800000.0,1500.0,2,21.201983,81.374348,Unknown
Owner,0,1,1,BHK,625.0,1,1,"Katraj Kondhwa Road,Pune",18.433704,73.853275,4200000.0,625.0,1,18.433704,73.853275,Unknown
Dealer,0,0,1,BHK,1800.0,1,1,"Trimurti Nagar,Lalitpur",21.111835,79.038732,7200000.0,1800.0,1,21.111835,79.038732,Unknown
Owner,0,0,2,BHK,220.0130378,1,1,"Niti Khand 2,Ghaziabad",28.9196,76.8972,2700000.0,220.0130378,2,28.9196,76.8972,Unknown
Dealer,0,0,3,BHK,1955.246578,1,1,"New Town,Kolkata",22.5922,88.484911,9000000.0,1955.246578,3,22.5922,88.484911,Unknown
Dealer,1,1,2,BHK,597.5723623,0,0,"Mahalunge,Pune",18.573994,73.753171,4480000.0,597.5723623,2,18.573994,73.753171,Unknown
Owner,0,0,4,BHK,2750.275028,1,1,"Rishipuram Colony,Agra",45.989315000000005,8.921788000000001,10000000.0,2750.275028,4,45.989315000000005,8.921788000000001,Unknown
Owner,0,0,3,BHK,1189.262657,1,1,"Thalambur,Chennai",12.852171,80.216826,3500000.0,1189.262657,3,12.852171,80.216826,Unknown
Dealer,0,0,3,BHK,1280.0,1,1,"Sonari,Jamshedpur",22.830053,86.158521,4800000.0,1280.0,3,22.830053,86.158521,Unknown
Owner,1,1,2,BHK,1200.0,0,1,"Kachimet,Nagpur",21.15389,79.08306,6000000.0,1200.0,2,21.15389,79.08306,Unknown
Owner,0,0,2,BHK,1128.172987,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,7200000.0,1128.172987,2,12.840956,77.659441,Unknown
Dealer,1,1,2,BHK,996.5969859,0,1,"Sector 78 Faridabad,Faridabad",28.380159999999997,77.369936,2050000.0,996.5969859,2,28.380159999999997,77.369936,Unknown
Dealer,1,1,2,BHK,716.9970477,0,1,"Mulund (West),Maharashtra",19.1759,72.9522,17000000.0,716.9970477,2,19.1759,72.9522,Unknown
Dealer,0,0,2,BHK,1346.220228,1,1,"Wakad,Pune",18.5993,73.7625,7800000.0,1346.220228,2,18.5993,73.7625,Unknown
Owner,0,0,2,BHK,950.1689189,1,1,"Vaishali,Ghaziabad",28.6423,77.3445,4500000.0,950.1689189,2,28.6423,77.3445,Unknown
Dealer,0,1,1,BHK,675.0465548999999,1,1,"Bhayandarpada,Mumbai",18.96667,72.83333,5800000.0,675.0465548999999,1,18.96667,72.83333,Unknown
Dealer,1,1,3,BHK,879.5481900000001,0,0,"Goregaon (East),Maharashtra",19.1615,72.8731,19000000.0,879.5481900000001,3,19.1615,72.8731,Unknown
Owner,0,0,2,BHK,1200.192031,1,1,"Jagatpura,Jaipur",26.832353,75.841749,2500000.0,1200.192031,2,26.832353,75.841749,Unknown
Owner,0,0,1,BHK,360.016942,1,1,"Govind Puram,Ghaziabad",28.66667,77.41667,850000.0,360.016942,1,28.66667,77.41667,Unknown
Dealer,0,0,3,BHK,1721.7391300000002,1,1,"Rajharsh Colony,Bhopal",23.25,77.41667,2970000.0,1721.7391300000002,3,23.25,77.41667,Unknown
Dealer,0,0,1,BHK,545.0581394999999,1,1,"Dombivli (East),Mumbai",19.2167,73.0833,4500000.0,545.0581394999999,1,19.2167,73.0833,Unknown
Owner,0,1,2,BHK,1070.336391,1,1,"Sarkanda,Bilaspur",22.102094,82.150476,2800000.0,1070.336391,2,22.102094,82.150476,Unknown
Dealer,0,1,2,BHK,926.6802444,1,1,"Sector-151 Noida,Noida",28.44414,77.465898,2730000.0,926.6802444,2,28.44414,77.465898,Unknown
Dealer,0,1,3,BHK,1480.484522,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,4400000.0,1480.484522,3,26.900926,75.775927,Unknown
Dealer,0,1,4,BHK,3764.544832,1,1,"Sector-108 Noida,Noida",28.526624,77.37671800000001,22000000.0,3764.544832,4,28.526624,77.37671800000001,Unknown
Dealer,0,0,1,BHK,608.9743589999999,1,1,"Pisoli,Pune",18.440853,73.90536,3800000.0,608.9743589999999,1,18.440853,73.90536,Unknown
Dealer,0,0,4,BHK,4019.292605,1,1,"Sector-92 Noida,Noida",28.518116,77.394085,25000000.0,4019.292605,4,28.518116,77.394085,Unknown
Owner,0,0,2,BHK,1290.019937,1,1,"Kalyan nagar,Bangalore",13.01926,77.64723599999999,11000000.0,1290.019937,2,13.01926,77.64723599999999,Unknown
Owner,0,0,1,BHK,555.0686532000001,1,1,"Jigani,Bangalore",12.778033,77.632191,1900000.0,555.0686532000001,1,12.778033,77.632191,Unknown
Dealer,1,1,2,BHK,991.7121201,0,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,14000000.0,991.7121201,2,19.221571,73.042474,Unknown
Dealer,0,1,2,BHK,1186.342593,1,1,"Sector-117 Mohali,Mohali",30.723932,76.67447299999999,4100000.0,1186.342593,2,30.723932,76.67447299999999,Unknown
Dealer,1,1,2,BHK,1048.484848,0,0,"Electronic City,Bangalore",12.8458,77.6727,5190000.0,1048.484848,2,12.8458,77.6727,Unknown
Owner,0,0,2,BHK,1175.194359,1,1,"Sector-77 Noida,Noida",28.568096,77.390253,6500000.0,1175.194359,2,28.568096,77.390253,Unknown
Dealer,1,0,3,BHK,1518.3368369999998,0,1,"Model Colony,Pune",30.131866,77.296756,26000000.0,1518.3368369999998,3,30.131866,77.296756,Unknown
Dealer,0,0,3,BHK,1186.7088609999998,1,1,"Samata Nagar,Mumbai",19.206252,72.962035,15000000.0,1186.7088609999998,3,19.206252,72.962035,Unknown
Owner,0,0,2,BHK,750.085237,1,1,"Gopanakoppa,Hubli",15.311595,75.133498,2200000.0,750.085237,2,15.311595,75.133498,Unknown
Dealer,0,0,2,BHK,930.0265722,1,1,"Hadapsar,Pune",18.49667,73.94167,4200000.0,930.0265722,2,18.49667,73.94167,Unknown
Dealer,0,0,2,BHK,979.280688,1,1,"Virar West,Mumbai",19.4559,72.8114,5010000.0,979.280688,2,19.4559,72.8114,Unknown
Dealer,1,0,3,BHK,1304.438861,0,1,"Morabadi,Ranchi",23.398893,85.335374,6230000.0,1304.438861,3,23.398893,85.335374,Unknown
Owner,0,0,2,BHK,750.1172058,1,1,"Patuli,Kolkata",22.472622,88.38138599999999,3200000.0,750.1172058,2,22.472622,88.38138599999999,Unknown
Dealer,1,0,2,BHK,1313.1572199999998,0,1,"Madanpur,Bhubaneswar",20.243276,85.726324,5120000.0,1313.1572199999998,2,20.243276,85.726324,Unknown
Dealer,0,1,3,BHK,999.7261024,1,1,"Sector 84 Faridabad,Faridabad",28.404729999999997,77.367514,3650000.0,999.7261024,3,28.404729999999997,77.367514,Unknown
Owner,0,0,3,BHK,2304.147465,1,1,"Rajpur Road,Dehradun",30.33503,78.05482099999999,12000000.0,2304.147465,3,30.33503,78.05482099999999,Unknown
Owner,0,0,3,BHK,1715.265866,1,1,"Harlur,Bangalore",12.928575,77.58572099999999,11000000.0,1715.265866,3,12.928575,77.58572099999999,Unknown
Owner,0,0,3,BHK,1800.0391309999998,1,1,"Taru Chhaya Nagar,Jaipur",26.4642,75.2038,9200000.0,1800.0391309999998,3,26.4642,75.2038,Unknown
Dealer,0,0,2,BHK,980.0771208,1,1,"Sinhgad Road,Pune",19.164548,73.52786800000001,6100000.0,980.0771208,2,19.164548,73.52786800000001,Unknown
Owner,1,0,2,BHK,1065.088757,0,1,"Budigere Cross,Bangalore",13.141581,77.749756,5400000.0,1065.088757,2,13.141581,77.749756,Unknown
Dealer,1,0,2,BHK,1336.127849,0,1,"Kalinganagar,Bhubaneswar",20.26444,85.82806,5100000.0,1336.127849,2,20.26444,85.82806,Unknown
Dealer,0,0,2,BHK,863.9648131000001,1,1,"Palava city, Dombivali East,Maharashtra",19.21755,73.086138,5500000.0,863.9648131000001,2,19.21755,73.086138,Unknown
Owner,0,0,1,BHK,685.3226728,1,1,"Udvada,Valsad",20.486196,72.87591,1200000.0,685.3226728,1,20.486196,72.87591,Unknown
Dealer,1,0,4,BHK,1579.3949699999998,0,1,"Chingrighata,Kolkata",22.54111,88.33778000000001,13000000.0,1579.3949699999998,4,22.54111,88.33778000000001,Unknown
Dealer,1,1,3,BHK,1721.068249,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,5800000.0,1721.068249,3,30.662283,76.822397,Unknown
Dealer,0,0,4,BHK,3299.986105,1,1,"Andheri (West),Mumbai",19.139348,72.820458,95000000.0,3299.986105,4,19.139348,72.820458,Unknown
Owner,0,0,4,BHK,2300.809544,1,1,"Ashok Vihar,Ambala City,Ambala",30.112245,76.59943299999999,5400000.0,2300.809544,4,30.112245,76.59943299999999,Unknown
Owner,0,0,4,BHK,2800.707547,1,1,"Manjalpur,Vadodara",22.271214,73.188827,9500000.0,2800.707547,4,22.271214,73.188827,Unknown
Dealer,0,0,2,BHK,1205.061257,1,1,"Kharghar,Mumbai",19.038205,73.06612,12000000.0,1205.061257,2,19.038205,73.06612,Unknown
Dealer,0,0,1,BHK,500.0,1,1,"Dombivli (East),Lalitpur",19.2167,73.0833,2700000.0,500.0,1,19.2167,73.0833,Unknown
Dealer,1,0,3,BHK,1620.14299,0,1,"Adityapur,Jamshedpur",22.7808,86.1522,5212000.0,1620.14299,3,22.7808,86.1522,Unknown
Owner,0,0,2,BHK,1040.077659,1,1,"Sarvabhouma Nagar,Bangalore",50.817397,4.42145,7500000.0,1040.077659,2,50.817397,4.42145,Unknown
Dealer,0,0,3,BHK,1913.121765,1,1,"Doddakannelli,Bangalore",12.905538,77.694263,17000000.0,1913.121765,3,12.905538,77.694263,Unknown
Builder,0,0,1,BHK,600.0857265,1,0,"Padegaon,Lalitpur",24.69028,78.41889,1400000.0,600.0857265,1,24.69028,78.41889,Unknown
Dealer,0,0,3,BHK,1200.0,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,3990000.0,1200.0,3,30.662283,76.822397,Unknown
Dealer,1,1,2,BHK,1133.243255,0,1,"Parel,Maharashtra",18.996549,72.842967,26000000.0,1133.243255,2,18.996549,72.842967,Unknown
Dealer,0,0,2,BHK,1210.088934,1,1,"Balewadi,Pune",18.097689000000003,74.735239,8300000.0,1210.088934,2,18.097689000000003,74.735239,Unknown
Dealer,0,1,2,BHK,1090.884298,1,1,"Malad (West),Maharashtra",19.1849,72.8347,16000000.0,1090.884298,2,19.1849,72.8347,Unknown
Dealer,0,0,3,BHK,2666.328085,1,1,"Iblur Village,Bangalore",12.91668,77.59196,21000000.0,2666.328085,3,12.91668,77.59196,Unknown
Dealer,0,1,3,BHK,1850.13876,1,1,"Kudlu Gate,Bangalore",12.88784,77.654131,14000000.0,1850.13876,3,12.88784,77.654131,Unknown
Dealer,0,0,2,BHK,780.0312012,1,1,"Tollygunge,Kolkata",22.5,88.35,6000000.0,780.0312012,2,22.5,88.35,Unknown
Dealer,0,0,2,BHK,957.0855202,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,6200000.0,957.0855202,2,22.54111,88.33778000000001,Unknown
Dealer,0,0,1,BHK,627.3525721,1,1,"Tilak nagar,Lalitpur",28.6396,77.0884,10000000.0,627.3525721,1,28.6396,77.0884,Unknown
Dealer,0,1,3,BHK,1670.644391,1,1,"Tulaja Bhawani Nagar,Pune",20.029201,73.787918,14000000.0,1670.644391,3,20.029201,73.787918,Unknown
Owner,0,0,3,BHK,1880.170469,1,1,"Suraksha Nagar,Bangalore",20.098413,79.10786,15000000.0,1880.170469,3,20.098413,79.10786,Unknown
Dealer,0,0,2,BHK,1122.019635,1,1,"Guduvancheri,Chennai",12.842686,80.063733,4800000.0,1122.019635,2,12.842686,80.063733,Unknown
Owner,0,0,2,BHK,1100.016923,1,1,"Bhatewara Nagar,Pune",18.52783,73.875757,6500000.0,1100.016923,2,18.52783,73.875757,Unknown
Dealer,0,0,3,BHK,1661.326688,1,1,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,14000000.0,1661.326688,3,28.9196,76.8972,Unknown
Owner,0,1,3,BHK,940.5772496,1,1,"Jambhul,Pune",19.199087,73.238998,2770000.0,940.5772496,3,19.199087,73.238998,Unknown
Dealer,0,1,2,BHK,849.6732026000001,1,1,"Sector-115 Mohali,Mohali",30.712867,76.648557,1689999.9999999998,849.6732026000001,2,30.712867,76.648557,Unknown
Dealer,0,0,2,BHK,720.0288012,1,1,"Bhandup (West),Maharashtra",19.147866,72.932609,12000000.0,720.0288012,2,19.147866,72.932609,Unknown
Owner,0,0,2,BHK,1000.0,1,1,"1st Block Jayanagar,Bangalore",26.696758000000003,90.513797,6000000.0,1000.0,2,26.696758000000003,90.513797,Unknown
Dealer,1,1,5,BHK,3187.5,0,0,"Worli,Mumbai",19.0167,72.8167,153000000.0,3187.5,5,19.0167,72.8167,Unknown
Dealer,0,1,3,BHK,2135.12277,1,1,"Sector-70A Gurgaon,Gurgaon",28.384116,77.024406,14000000.0,2135.12277,3,28.384116,77.024406,Unknown
Dealer,0,0,4,BHK,1900.411147,1,1,"Sector-110 Mohali,Mohali",30.667746,76.669156,4160000.0,1900.411147,4,30.667746,76.669156,Unknown
Dealer,0,1,2,BHK,780.096985,1,1,"Handewadi,Pune",19.910551,74.283241,3700000.0,780.096985,2,19.910551,74.283241,Unknown
Dealer,1,1,3,BHK,1146.851619,0,1,"Dhokali,Mumbai",18.96667,72.83333,21000000.0,1146.851619,3,18.96667,72.83333,Unknown
Dealer,0,1,2,BHK,913.3333332999998,1,0,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,2740000.0,913.3333332999998,2,26.900926,75.775927,Unknown
Dealer,0,0,3,BHK,1844.399732,1,1,"Kundli,Sonipat",28.874383,77.113251,5500000.0,1844.399732,3,28.874383,77.113251,Unknown
Dealer,0,1,3,BHK,845.1156812,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,2630000.0,845.1156812,3,28.406388,77.342588,Unknown
Dealer,0,0,2,BHK,1300.079597,1,1,"2nd Stage Arekere Mico Layout,Bangalore",12.8891,77.5973,9800000.0,1300.079597,2,12.8891,77.5973,Unknown
Dealer,1,1,2,BHK,959.0609791000002,0,1,"Balewadi,Pune",18.097689000000003,74.735239,6700000.0,959.0609791000002,2,18.097689000000003,74.735239,Unknown
Dealer,1,1,1,BHK,600.0,0,1,"Balkum,Maharashtra",19.222101,72.988231,4200000.0,600.0,1,19.222101,72.988231,Unknown
Builder,1,1,3,BHK,1295.647824,0,0,"Gollapudi,Vijayawada",16.535675,80.58343599999999,5180000.0,1295.647824,3,16.535675,80.58343599999999,Unknown
Owner,0,0,1,BHK,499.56559510000005,1,1,"Vavdi,Rajkot",22.240026,70.796171,1150000.0,499.56559510000005,1,22.240026,70.796171,Unknown
Owner,0,0,2,BHK,1410.002203,1,1,"Akshayanagara West,Bangalore",12.96991,77.59796,6400000.0,1410.002203,2,12.96991,77.59796,Unknown
Dealer,0,1,3,BHK,1837.109614,1,1,"Hoodi,Bangalore",12.989437,77.71780600000001,15000000.0,1837.109614,3,12.989437,77.71780600000001,Unknown
Dealer,0,1,2,BHK,553.5714286,1,0,"Dombivli (East),Maharashtra",19.2167,73.0833,4650000.0,553.5714286,2,19.2167,73.0833,Unknown
Dealer,1,1,2,BHK,1145.100605,0,1,"Kanakpura Road,Bangalore",12.896796,77.5724,7000000.0,1145.100605,2,12.896796,77.5724,Unknown
Owner,0,1,2,BHK,1198.156682,1,1,"Chiplun,Ratnagiri",17.524875,73.520142,2600000.0,1198.156682,2,17.524875,73.520142,Unknown
Owner,0,0,2,BHK,1049.685094,1,1,"Sundarpada,Bhubaneswar",20.230195,85.816005,3000000.0,1049.685094,2,20.230195,85.816005,Unknown
Dealer,0,0,2,BHK,1135.123336,1,1,"Sector-120 Noida,Noida",28.585757,77.396668,5200000.0,1135.123336,2,28.585757,77.396668,Unknown
Dealer,0,0,3,BHK,1817.580965,1,1,"Gokhale Marg,Lucknow",26.860559999999996,80.91583,11000000.0,1817.580965,3,26.860559999999996,80.91583,Unknown
Dealer,0,1,2,BHK,1245.048104,1,1,"Binny Pete,Bangalore",12.96991,77.59796,11000000.0,1245.048104,2,12.96991,77.59796,Unknown
Owner,0,0,2,BHK,1105.040973,1,1,"Adityanagar,Bangalore",12.96991,77.59796,4450000.0,1105.040973,2,12.96991,77.59796,Unknown
Dealer,0,0,4,BHK,3594.697821,1,1,"Kaloor,Kochi",9.994,76.292,32000000.0,3594.697821,4,9.994,76.292,Unknown
Dealer,0,0,4,BHK,2032.520325,1,1,"Asha Nagar,Mumbai",20.947393,72.927171,58000000.0,2032.520325,4,20.947393,72.927171,Unknown
Owner,1,0,2,BHK,1045.296167,0,1,"Gajuwaka,Visakhapatnam",17.7,83.2167,2100000.0,1045.296167,2,17.7,83.2167,Unknown
Dealer,1,1,3,BHK,1550.222977,0,1,"Sector 89 Faridabad,Faridabad",28.431903,77.36482099999999,7300000.0,1550.222977,3,28.431903,77.36482099999999,Unknown
Dealer,0,0,2,BHK,967.6755199,1,1,"Fatorda,Margao",15.292135,73.9621265,4700000.0,967.6755199,2,15.292135,73.9621265,Unknown
Owner,0,0,2,BHK,709.0464548,1,1,"Kaikhali,Kolkata",22.632263,88.43538199999999,2900000.0,709.0464548,2,22.632263,88.43538199999999,Unknown
Dealer,0,0,3,BHK,1698.2133379999998,1,1,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,9600000.0,1698.2133379999998,3,28.9196,76.8972,Unknown
Dealer,0,0,1,BHK,710.0171587,1,1,"Mulund (East),Mumbai",19.1649,72.9608,12000000.0,710.0171587,1,19.1649,72.9608,Unknown
Owner,0,0,3,BHK,1350.063532,1,1,"Swarn Jayanti Puram,Ghaziabad",28.695307,77.48683299999999,4250000.0,1350.063532,3,28.695307,77.48683299999999,Unknown
Dealer,1,1,2,BHK,1290.190457,0,1,"Sector-88 Mohali,Mohali",30.684523,76.691728,6300000.0,1290.190457,2,30.684523,76.691728,Unknown
Dealer,0,0,1,BHK,695.0122649,1,1,"Badlapur (West),Lalitpur",24.69028,78.41889,2550000.0,695.0122649,1,24.69028,78.41889,Unknown
Dealer,0,0,1,BHK,625.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,1689999.9999999998,625.0,1,28.2102,76.8606,Unknown
Dealer,0,0,2,BHK,1072.727273,1,1,"Patrakar Colony,Jaipur",22.471606,70.061222,3540000.0,1072.727273,2,22.471606,70.061222,Unknown
Dealer,0,0,1,BHK,612.244898,1,1,"Tarapur,Anand",22.49,72.66,390000.0,612.244898,1,22.49,72.66,Unknown
Dealer,0,0,3,BHK,1176.1411369999998,1,1,"Dombivli (East),Mumbai",19.2167,73.0833,8400000.0,1176.1411369999998,3,19.2167,73.0833,Unknown
Dealer,0,0,1,BHK,600.0184621000001,1,1,"Sector 15 Kopar Khairane,Lalitpur",19.1034,73.0084,6500000.0,600.0184621000001,1,19.1034,73.0084,Unknown
Dealer,0,0,2,BHK,1087.077094,1,1,"Sector-35G Kharghar,Maharashtra",18.96,72.82,9800000.0,1087.077094,2,18.96,72.82,Unknown
Dealer,0,0,3,BHK,1238.461538,1,1,"Madurdaha,Kolkata",22.54111,88.33778000000001,6440000.000000001,1238.461538,3,22.54111,88.33778000000001,Unknown
Dealer,0,0,2,BHK,850.0303582,1,1,"Golf Club Road,Kolkata",22.54111,88.33778000000001,5600000.0,850.0303582,2,22.54111,88.33778000000001,Unknown
Dealer,0,1,2,BHK,811.9878940000001,1,1,"Ghodbunder Road,Mumbai",28.743724,76.81131500000001,11000000.0,811.9878940000001,2,28.743724,76.81131500000001,Unknown
Dealer,0,1,3,BHK,1289.728236,1,1,"Ghodbunder Road,Mumbai",28.743724,76.81131500000001,14000000.0,1289.728236,3,28.743724,76.81131500000001,Unknown
Dealer,0,1,2,BHK,1030.135301,1,1,"Baner,Pune",18.558319,73.77588,6700000.0,1030.135301,2,18.558319,73.77588,Unknown
Dealer,0,1,4,BHK,4350.190321,1,1,"Model Colony,Pune",30.131866,77.296756,80000000.0,4350.190321,4,30.131866,77.296756,Unknown
Owner,0,1,2,BHK,1219.074937,1,1,"Yelahanka,Bangalore",13.11389,77.59833,6800000.0,1219.074937,2,13.11389,77.59833,Unknown
Owner,0,0,2,BHK,1170.117012,1,1,"Kulshekar,Mangalore",12.87028,74.88056,3900000.0,1170.117012,2,12.87028,74.88056,Unknown
Dealer,0,0,2,BHK,1020.042949,1,1,"Jalahalli,Bangalore",13.0519,77.5416,5700000.0,1020.042949,2,13.0519,77.5416,Unknown
Owner,0,1,2,BHK,1102.080624,1,1,"Manewada,Nagpur",21.093676,79.111965,3390000.0,1102.080624,2,21.093676,79.111965,Unknown
Owner,0,0,3,BHK,1300.034211,1,1,"Sidedahalli,Bangalore",13.069025,77.49814,3800000.0,1300.034211,3,13.069025,77.49814,Unknown
Dealer,0,0,2,BHK,1130.085384,1,1,"Sector-8 Ulwe,Mumbai",19.216097,72.821721,9000000.0,1130.085384,2,19.216097,72.821721,Unknown
Owner,0,0,3,BHK,1755.241346,1,1,"Manglam Ananda,Jaipur",26.91667,75.86667,7200000.0,1755.241346,3,26.91667,75.86667,Unknown
Dealer,0,0,2,BHK,1048.018293,1,1,"Dronagiri,Maharashtra",18.96,72.82,5500000.0,1048.018293,2,18.96,72.82,Unknown
Dealer,0,1,4,BHK,2537.151142,1,1,"Shaheed Bhagat Singh Nagar,Ludhiana",30.879049,75.800617,14000000.0,2537.151142,4,30.879049,75.800617,Unknown
Builder,0,1,2,BHK,966.316952,1,0,"Wardha Road,Nagpur",20.75,78.61667,1750000.0,966.316952,2,20.75,78.61667,Unknown
Owner,0,0,3,BHK,1532.968341,1,1,"Tindlu,Bangalore",13.069548,77.563542,6440000.000000001,1532.968341,3,13.069548,77.563542,Unknown
Owner,0,0,2,BHK,1000.0,1,1,"GOVINDGARDEN,Bhopal",23.25,77.41667,2500000.0,1000.0,2,23.25,77.41667,Unknown
Dealer,1,0,1,BHK,486.828943,0,0,"Rohania,Varanasi",25.15717,83.614029,1460000.0,486.828943,1,25.15717,83.614029,Unknown
Owner,0,0,15,BHK,3000.1071469999997,1,1,"Jharapada,Bhubaneswar",20.275267000000003,85.86240699999999,28000000.0,3000.1071469999997,15,20.275267000000003,85.86240699999999,Unknown
Dealer,0,0,3,BHK,2192.476344,1,1,"City Centre 2,Kolkata",22.622515,88.450275,9500000.0,2192.476344,3,22.622515,88.450275,Unknown
Dealer,0,1,3,BHK,1850.013537,1,1,"Parel,Lalitpur",18.996549,72.842967,41000000.0,1850.013537,3,18.996549,72.842967,Unknown
Dealer,1,1,3,BHK,2562.870415,0,1,"Sector-65 Mohali,Mohali",30.696627000000003,76.693764,16000000.0,2562.870415,3,30.696627000000003,76.693764,Unknown
Dealer,0,0,1,BHK,773.938085,1,1,"Sargasan,Gandhinagar",23.182972,72.611485,2150000.0,773.938085,1,23.182972,72.611485,Unknown
Dealer,0,0,2,BHK,1288.056206,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,3300000.0,1288.056206,2,30.662283,76.822397,Unknown
Dealer,0,1,3,BHK,1281.809614,1,1,"Ravet,Pune",18.651598,73.735448,6800000.0,1281.809614,3,18.651598,73.735448,Unknown
Dealer,0,0,1,BHK,649.3506494,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,1450000.0,649.3506494,1,30.662283,76.822397,Unknown
Dealer,0,0,1,BHK,570.0101131,1,1,"Sector-6 Ghansoli,Mumbai",19.071818,72.98996700000001,6200000.0,570.0101131,1,19.071818,72.98996700000001,Unknown
Dealer,0,0,2,BHK,902.0217729,1,1,"Thane West,Maharashtra",19.18,72.96333,5800000.0,902.0217729,2,19.18,72.96333,Unknown
Dealer,0,1,2,BHK,1025.157233,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,3260000.0,1025.157233,2,26.900926,75.775927,Unknown
Owner,0,1,2,BHK,1000.0,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,3300000.0,1000.0,2,26.900926,75.775927,Unknown
Dealer,0,0,3,BHK,1815.11976,1,1,"Sector-74 Noida,Noida",28.577672999999997,77.389781,9700000.0,1815.11976,3,28.577672999999997,77.389781,Unknown
Owner,0,0,3,BHK,1012.066952,1,1,"New Balaji Nagar,Camp Road,selaiyur,chennai,Chennai",13.010897,80.224622,5200000.0,1012.066952,3,13.010897,80.224622,Unknown
